Date,Value
729,1177608
730,2033433
731,2091783
732,1913208
733,2311602
734,1345494
736,1646004
739,1364805
740,1408341
741,1346466
745,1330053
747,2490285
751,1193631
754,2437743
755,1997799
756,1117416
758,2287182
759,1819143
760,2040525
763,1128048
764,2196030
765,2118261
766,1126743
768,1719069
771,2092470
772,1126743
775,1719069
776,2118261
778,1128048
780,2196030
781,2092470
783,1588413
784,1626630
785,960630
786,1471593
787,1743507
788,1321605
790,1318104
791,1875006
793,1308381
794,1709100
795,1010856
798,1100301
799,1528560
800,1495623
801,1445931
805,1340862
806,1445913
807,1710039
808,1991100
809,1166868
810,1001301
811,1732251
814,2530995
815,1925535
817,1339098
819,1988733
820,55002
821,1267503
824,843711
827,1276344
829,1378116
830,2386812
831,2112765
833,1510458
835,1017339
836,2168028
837,1657269
842,24579
843,23283
844,41676
847,32751
848,31398
849,29610
850,20859
853,33249
854,68583
857,45336
858,39084
859,29013
860,44064
863,33390
864,40101
866,44823
868,35424
869,25554
871,41991
872,22155
873,48732
874,34089
878,16635
879,26664
880,30483
882,33363
883,60252
885,28809
886,33150
887,27426
889,21030
890,117
891,47127
893,20547
895,25857
896,21408
897,42969
901,124539
902,82587
904,128367
905,119661
908,113769
909,116538
910,61575
913,107202
914,95571
917,122424
919,134475
920,105774
922,244137
923,98727
924,113370
925,116424
926,126045
927,121278
928,116475
929,101811
931,88647
932,109899
933,128538
934,119505
935,123198
937,109965
939,131679
940,102441
943,267
946,121356
948,115584
949,108543
950,196212
951,202722
953,132981
954,129765
956,98154
957,114702
958,88569
959,111669
960,131751
940,10140
942,9561
945,28962
946,33201
947,6663
950,9354
951,13452
955,15534
956,11223
958,36309
959,10803
961,11625
964,21711
970,12231
972,25311
974,48030
975,12255
976,32385
978,25944
981,22068
982,11484
1031,2510433
1032,2297940
1034,2299266
1035,1770180
1036,2264538
1037,1615674
1039,2053464
1040,2548095
1041,2176389
1047,2858412
1050,2652108
1053,2322279
1055,2200092
1058,2338599
1059,2542491
1062,1990347
1063,2333538
1064,3099708
1065,1720263
1066,1940331
1069,2155800
1070,1899240
1071,2619276
1074,2525565
1075,2681952
1078,2053149
1079,2213589
1080,2793522
1083,1999692
1084,2319240
1085,2043039
1087,2471868
1090,2460960
1091,2616159
1093,2753673
1095,1690575
1096,2219556
1098,2613636
1099,2147025
1100,2460444
1101,2402445
1103,2439819
1104,2069091
1106,2798496
1108,2084937
1110,2706384
1111,2357730
1112,2967708
1113,2936400
1114,1865034
1116,1842411
1118,2463948
1119,2522391
1122,2357034
1124,1638273
1125,2660325
1127,2126202
1128,2184441
1129,2579016
1130,2230332
1131,2639043
1132,2648892
1133,1610487
1136,1976250
1137,1345470
1139,2711748
1143,2075454
1144,2007588
1145,2535393
1146,2178642
1148,2042757
1152,2401050
1153,2353047
1154,1338468
1156,2627619
1158,2921493
1159,1954323
1160,2134395
1164,3221058
1167,2753244
1168,2151291
1169,2718657
1170,2562465
1172,2170149
1173,2038020
1174,2652165
1176,2003997
1177,2174262
1178,2968563
1180,2394411
1181,1519914
1182,2203908
1185,1663143
1186,2322723
1187,1974195
1188,1839594
1193,2879106
1195,1803705
1196,2460300
1197,2267043
1198,2535579
1199,2233680
1202,2138109
1204,2397024
1208,2870712
1209,2376360
1212,2804067
1214,847455
1216,2278155
1217,2071761
1218,2547450
1219,2845476
1220,2260239
1221,2926989
1227,1752642
1228,2882118
1230,1976499
1232,2515974
1233,3240618
1234,2294526
1235,2632995
1237,1611546
1238,2440368
1240,2669409
1241,2051514
1242,2365266
1243,1503591
1244,1301070
1245,2500812
1246,2309049
1248,2885994
1249,2264514
1250,1698207
1251,3011298
1252,2775609
1253,2878950
1255,1550361
1256,1676385
1257,2400393
1259,3748794
1260,1950123
1262,2529198
1263,2390307
1264,2276463
1267,1343763
1268,2858634
1269,2466060
1270,2328432
1271,2043840
1273,2087427
1275,2457960
1277,2206857
1278,2679942
1279,2455071
1281,2634003
1284,2151324
1289,1648269
1291,1712721
1292,2687937
1295,2132799
1296,1853982
1297,2677632
1298,1858419
1299,1593894
1300,1906902
1303,1848675
1304,1831365
1306,1931478
1307,2012859
1308,2618358
1309,2252919
1312,3081972
1313,2797401
1315,1528359
1316,1962606
1318,2793999
1319,2720943
1324,2044047
1325,2397990
1326,2606565
1328,2738544
1329,1875462
1330,3442245
1331,2112990
1332,2332917
1334,2689035
1335,2886231
1337,2246571
1338,1462755
1339,2964819
1342,2374314
1343,1662348
1344,1452015
1345,2006301
1350,1899582
1351,2539179
1352,1785249
1353,1808544
1354,2172231
1355,2365695
1357,2596725
1358,2074509
1317,10029
1319,9276
1320,13770
1321,23253
1322,40629
1325,13422
1328,12465
1329,40938
1330,34614
1333,11073
1334,26127
1335,9729
1336,25251
1337,47226
1338,11988
1339,1590
1340,48252
1342,15126
1346,40692
1347,13233
1349,38835
1350,11421
1352,23808
1353,55068
1355,9633
1356,29031
1357,8745
1359,16959
1360,33627
1362,10422
1364,41562
1365,43149
1366,40512
1370,11367
1371,11700
1372,25365
1373,10755
1424,3402909
1426,3854760
1428,3973746
1430,4134585
1431,3792024
1432,2996049
1434,3480675
1436,3552168
1439,3138300
1440,3429261
1442,3042558
1444,2750829
1446,3877092
1447,2490546
1448,3584274
1449,3427392
1450,3727350
1452,2464371
1453,3350133
1454,3798363
1456,1851306
1457,3320319
1458,2437065
1461,3800709
1462,3832014
1463,2518221
1464,3215157
1466,3304746
1468,3519972
1470,3415947
1471,1025730
1473,2912010
1474,2644272
1477,2631762
1478,4045356
1479,4176087
1480,3082902
1481,1794159
1482,3551259
1484,3152973
1486,3749625
1488,4189638
1489,3823401
1490,4000218
1491,4525371
1493,3884877
1494,2896731
1496,4186095
1498,3889596
1499,2856675
1500,1824318
1501,4145025
1502,4095801
1504,3915573
1505,4164969
1506,3012114
1508,3823089
1510,3530922
1511,3811623
1514,3421098
1517,4074663
1519,2871051
1521,3766161
1522,3422562
1523,3917526
1524,2493555
1526,2756607
1527,3221424
1528,2856351
1529,2275797
1530,4711482
1531,3220803
1532,3375375
1533,4590249
1536,3904944
1539,3894513
1540,2598699
1541,2383239
1543,3136263
1544,3642708
1546,4035837
1547,3525492
1549,2023734
1550,3508203
1552,2768697
1553,3873159
1556,4637547
1557,2979666
1558,3483498
1560,3962778
1561,3176811
1562,2622981
1563,3215124
1566,4343817
1567,4328055
1569,3010284
1570,1520409
1572,3958125
1574,3511686
1579,4550340
1580,1066170
1581,3167334
1582,1464186
1584,3139668
1586,2494416
1587,3270870
1588,3843456
1589,3388674
1590,1266405
1591,4136454
1592,2643360
1594,3741762
1598,2165007
1599,3800166
1600,3750237
1601,1468518
1602,3680907
1603,4085337
1604,2354685
1609,2759430
1611,3990579
1612,2246715
1613,3330150
1614,1774620
1618,4426281
1619,1725627
1620,3335049
1622,3475608
1623,2979705
1624,3052317
1627,4817937
1632,4177881
1635,2291601
1638,3508947
1639,2903697
1640,3187875
1641,1981755
1642,3808101
1643,3773109
1644,3526164
1646,4206546
1649,3138318
1650,3146826
1651,3466017
1652,1087716
1653,2345706
1654,2762682
1657,1933770
1659,1639854
1661,4650843
1662,2730645
1663,2974869
1664,4415262
1666,3262743
1668,4518471
1672,2927376
1673,4207293
1674,1238013
1677,2739675
1678,4474308
1679,2571147
1680,2234586
1682,3704073
1683,3395484
1684,2840907
1687,3356370
1689,788451
1690,3935040
1692,3226635
1693,4396977
1694,12
1696,4168587
1697,3701106
1698,2774250
1699,2981538
1700,3235581
1701,1017156
1702,2717745
1703,3481509
1704,2779335
1705,3537453
1706,2650020
1708,2864913
1709,4098537
1712,3526086
1713,4508304
1714,3325734
1716,3833151
1717,3612819
1720,3678825
1721,4201158
1722,3021429
1723,2540691
1725,3852864
1726,2607204
1727,3192540
1729,2549643
1731,4106097
1733,3175866
1734,4560168
1735,3587997
1738,2448204
1739,3927816
1740,4570626
1742,3187176
1743,3153234
1746,3764358
1747,858432
1748,3246723
1750,2785377
1751,3104481
1755,3896685
1756,1911834
1758,3078375
1759,3405888
1760,3865575
1761,2256927
1762,1705719
1763,3861306
