"#NAMES"
"Date/Time","Water Over Sensor","Water Surface Elevation","Stage","Flow Rate","Target Flow","Gate Position","Target Gate"
"#TYPES"
"str","D","L","D","L","L","L","L"
"#ROWS","1346"
"07-03-2022 12:22:22 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 12:37:22 AM","-3.004460096359253",,"-2.952230215072632",,,,
"07-03-2022 12:37:22 AM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 12:52:23 AM","-3.002230167388916",,"-2.9533450603485107",,,,
"07-03-2022 12:52:23 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 12:57:05 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 12:57:05 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 01:00:01 AM","-3.003345012664795",,"-2.9544601440429688",,,,
"07-03-2022 01:00:01 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 01:15:02 AM","-3.004460096359253",,"-2.9555752277374268",,,,
"07-03-2022 01:15:02 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-03-2022 01:30:02 AM","-3.005575180053711",,"-2.9578051567077637",,,,
"07-03-2022 01:30:02 AM","-3.007805109024048",,"-2.9578051567077637",,,,
"07-03-2022 01:45:03 AM","-3.007805109024048",,"-2.9533450603485107",,,,
"07-03-2022 01:45:03 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 02:00:04 AM","-3.003345012664795",,"-2.952230215072632",,,,
"07-03-2022 02:00:04 AM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 02:15:05 AM","-3.002230167388916",,"-2.9533450603485107",,,,
"07-03-2022 02:15:05 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 02:30:05 AM","-3.003345012664795",,"-2.9544601440429688",,,,
"07-03-2022 02:30:05 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 02:45:06 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 02:45:06 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 03:00:07 AM","-3.004460096359253",,"-2.9555752277374268",,,,
"07-03-2022 03:00:07 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-03-2022 03:15:08 AM","-3.005575180053711",,"-2.951115131378174",,,,
"07-03-2022 03:15:08 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 03:30:08 AM","-3.001115083694458",,"-2.9544601440429688",,,,
"07-03-2022 03:30:08 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 03:45:08 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 03:45:08 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 04:00:09 AM","-3.004460096359253",,"-2.9555752277374268",,,,
"07-03-2022 04:00:09 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-03-2022 04:15:09 AM","-3.005575180053711",,"-2.9533450603485107",,,,
"07-03-2022 04:15:09 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 04:30:10 AM","-3.003345012664795",,"-2.9555752277374268",,,,
"07-03-2022 04:30:10 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-03-2022 04:45:10 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-03-2022 04:45:10 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-03-2022 05:00:11 AM","-3.005575180053711",,"-2.952230215072632",,,,
"07-03-2022 05:00:11 AM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 05:15:11 AM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 05:15:11 AM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 05:30:11 AM","-3.002230167388916",,"-2.9544601440429688",,,,
"07-03-2022 05:30:11 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 05:45:12 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 05:45:12 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 06:00:13 AM","-3.004460096359253",,"-2.9555752277374268",,,,
"07-03-2022 06:00:13 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-03-2022 06:15:13 AM","-3.005575180053711",,"-2.952230215072632",,,,
"07-03-2022 06:15:13 AM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 06:30:14 AM","-3.002230167388916",,"-2.9533450603485107",,,,
"07-03-2022 06:30:14 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 06:45:14 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 06:45:14 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 07:00:15 AM","-3.003345012664795",,"-2.9544601440429688",,,,
"07-03-2022 07:00:15 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 07:15:15 AM","-3.004460096359253",,"-2.9533450603485107",,,,
"07-03-2022 07:15:15 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 07:30:15 AM","-3.003345012664795",,"-2.952230215072632",,,,
"07-03-2022 07:30:15 AM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 07:45:16 AM","-3.002230167388916",,"-2.9533450603485107",,,,
"07-03-2022 07:45:16 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 08:00:17 AM","-3.003345012664795",,"-2.952230215072632",,,,
"07-03-2022 08:00:17 AM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 08:15:17 AM","-3.002230167388916",,"-2.951115131378174",,,,
"07-03-2022 08:15:17 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 08:30:18 AM","-3.001115083694458",,"-2.952230215072632",,,,
"07-03-2022 08:30:18 AM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 08:45:18 AM","-3.002230167388916",,"-2.950000047683716",,,,
"07-03-2022 08:45:18 AM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 09:00:19 AM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 09:00:19 AM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 09:15:19 AM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 09:15:19 AM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 09:30:20 AM","-3.0",,"-2.952230215072632",,,,
"07-03-2022 09:30:20 AM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 09:45:20 AM","-3.002230167388916",,"-2.951115131378174",,,,
"07-03-2022 09:45:20 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 10:00:20 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 10:00:20 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 10:15:21 AM","-3.001115083694458",,"-2.950000047683716",,,,
"07-03-2022 10:15:21 AM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 10:30:21 AM","-3.0",,"-2.951115131378174",,,,
"07-03-2022 10:30:21 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 10:45:21 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 10:45:21 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 11:00:22 AM","-3.001115083694458",,"-2.952230215072632",,,,
"07-03-2022 11:00:22 AM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 11:15:22 AM","-3.002230167388916",,"-2.951115131378174",,,,
"07-03-2022 11:15:22 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 11:30:22 AM","-3.001115083694458",,"-2.950000047683716",,,,
"07-03-2022 11:30:22 AM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 11:45:23 AM","-3.0",,"-2.951115131378174",,,,
"07-03-2022 11:45:23 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 12:00:23 PM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 12:00:23 PM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 12:15:23 PM","-3.001115083694458",,"-2.952230215072632",,,,
"07-03-2022 12:15:23 PM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 12:30:23 PM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 12:30:23 PM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 12:45:24 PM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 12:45:24 PM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 01:00:25 PM","-3.002230167388916",,"-2.951115131378174",,,,
"07-03-2022 01:00:25 PM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 01:15:25 PM","-3.001115083694458",,"-2.950000047683716",,,,
"07-03-2022 01:15:25 PM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 01:30:26 PM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 01:30:26 PM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 01:45:27 PM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 01:45:27 PM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 02:00:28 PM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 02:00:28 PM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 02:15:28 PM","-3.0",,"-2.9477698802948",,,,
"07-03-2022 02:15:28 PM","-2.997769832611084",,"-2.9477698802948",,,,
"07-03-2022 02:30:28 PM","-2.997769832611084",,"-2.948884963989258",,,,
"07-03-2022 02:30:28 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-03-2022 02:45:29 PM","-2.998884916305542",,"-2.950000047683716",,,,
"07-03-2022 02:45:29 PM","-3.0",,"-2.950000047683716",,,,
"07-03-2022 03:00:29 PM","-3.0",,"-2.951115131378174",,,,
"07-03-2022 03:00:29 PM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 03:15:29 PM","-3.001115083694458",,"-2.948884963989258",,,,
"07-03-2022 03:15:29 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-03-2022 03:30:30 PM","-2.998884916305542",,"-2.951115131378174",,,,
"07-03-2022 03:30:30 PM","-3.001115083694458",,"-2.951115131378174",,,,
"07-03-2022 03:45:30 PM","-3.001115083694458",,"-2.952230215072632",,,,
"07-03-2022 03:45:30 PM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 04:00:31 PM","-3.002230167388916",,"-2.9533450603485107",,,,
"07-03-2022 04:00:31 PM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 04:15:31 PM","-3.003345012664795",,"-2.9544601440429688",,,,
"07-03-2022 04:15:31 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 04:30:31 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 04:30:31 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 04:45:31 PM","-3.004460096359253",,"-2.952230215072632",,,,
"07-03-2022 04:45:31 PM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 05:00:31 PM","-3.002230167388916",,"-2.9533450603485107",,,,
"07-03-2022 05:00:31 PM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 05:15:32 PM","-3.003345012664795",,"-2.9544601440429688",,,,
"07-03-2022 05:15:32 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 05:30:32 PM","-3.004460096359253",,"-2.952230215072632",,,,
"07-03-2022 05:30:32 PM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 05:45:32 PM","-3.002230167388916",,"-2.9533450603485107",,,,
"07-03-2022 05:45:32 PM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 06:00:33 PM","-3.003345012664795",,"-2.952230215072632",,,,
"07-03-2022 06:00:33 PM","-3.002230167388916",,"-2.952230215072632",,,,
"07-03-2022 06:15:34 PM","-3.002230167388916",,"-2.9544601440429688",,,,
"07-03-2022 06:15:34 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 06:30:34 PM","-3.004460096359253",,"-2.9566903114318848",,,,
"07-03-2022 06:30:34 PM","-3.006690263748169",,"-2.9566903114318848",,,,
"07-03-2022 06:45:35 PM","-3.006690263748169",,"-2.9544601440429688",,,,
"07-03-2022 06:45:35 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 07:00:35 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 07:00:35 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 07:15:35 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 07:15:35 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 07:30:36 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 07:30:36 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 07:45:37 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 07:45:37 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 08:00:38 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 08:00:38 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 08:15:38 PM","-3.004460096359253",,"-2.9555752277374268",,,,
"07-03-2022 08:15:38 PM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-03-2022 08:30:39 PM","-3.005575180053711",,"-2.9544601440429688",,,,
"07-03-2022 08:30:39 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 08:45:39 PM","-3.004460096359253",,"-2.9555752277374268",,,,
"07-03-2022 08:45:39 PM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-03-2022 09:00:39 PM","-3.005575180053711",,"-2.9544601440429688",,,,
"07-03-2022 09:00:39 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 09:15:39 PM","-3.004460096359253",,"-2.9555752277374268",,,,
"07-03-2022 09:15:39 PM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-03-2022 09:30:40 PM","-3.005575180053711",,"-2.9544601440429688",,,,
"07-03-2022 09:30:40 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 09:45:41 PM","-3.004460096359253",,"-2.9555752277374268",,,,
"07-03-2022 09:45:41 PM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-03-2022 10:00:41 PM","-3.005575180053711",,"-2.9533450603485107",,,,
"07-03-2022 10:00:41 PM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 10:15:42 PM","-3.003345012664795",,"-2.9544601440429688",,,,
"07-03-2022 10:15:42 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 10:30:42 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 10:30:42 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 10:45:42 PM","-3.004460096359253",,"-2.9555752277374268",,,,
"07-03-2022 10:45:42 PM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-03-2022 11:00:42 PM","-3.005575180053711",,"-2.9566903114318848",,,,
"07-03-2022 11:00:42 PM","-3.006690263748169",,"-2.9566903114318848",,,,
"07-03-2022 11:15:43 PM","-3.006690263748169",,"-2.9533450603485107",,,,
"07-03-2022 11:15:43 PM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-03-2022 11:30:44 PM","-3.003345012664795",,"-2.9544601440429688",,,,
"07-03-2022 11:30:44 PM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-03-2022 11:45:44 PM","-3.004460096359253",,"-2.9555752277374268",,,,
"07-03-2022 11:45:44 PM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-04-2022 12:00:45 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-04-2022 12:00:45 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-04-2022 12:15:45 AM","-3.005575180053711",,"-2.9544601440429688",,,,
"07-04-2022 12:15:45 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-04-2022 12:30:46 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-04-2022 12:30:46 AM","-3.004460096359253",,"-2.9544601440429688",,,,
"07-04-2022 12:45:46 AM","-3.004460096359253",,"-2.9555752277374268",,,,
"07-04-2022 12:45:46 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-04-2022 01:00:47 AM","-3.005575180053711",,"-2.9578051567077637",,,,
"07-04-2022 01:00:47 AM","-3.007805109024048",,"-2.9578051567077637",,,,
"07-04-2022 01:15:47 AM","-3.007805109024048",,"-2.9566903114318848",,,,
"07-04-2022 01:15:47 AM","-3.006690263748169",,"-2.9566903114318848",,,,
"07-04-2022 01:30:48 AM","-3.006690263748169",,"-2.9555752277374268",,,,
"07-04-2022 01:30:48 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-04-2022 01:45:48 AM","-3.005575180053711",,"-2.9566903114318848",,,,
"07-04-2022 01:45:48 AM","-3.006690263748169",,"-2.9566903114318848",,,,
"07-04-2022 02:00:49 AM","-3.006690263748169",,"-2.9600353240966797",,,,
"07-04-2022 02:00:49 AM","-3.010035276412964",,"-2.9600353240966797",,,,
"07-04-2022 02:15:49 AM","-3.010035276412964",,"-2.9566903114318848",,,,
"07-04-2022 02:15:49 AM","-3.006690263748169",,"-2.9566903114318848",,,,
"07-04-2022 02:30:50 AM","-3.006690263748169",,"-2.9589202404022217",,,,
"07-04-2022 02:30:50 AM","-3.008920192718506",,"-2.9589202404022217",,,,
"07-04-2022 02:45:50 AM","-3.008920192718506",,"-2.9555752277374268",,,,
"07-04-2022 02:45:50 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-04-2022 03:00:51 AM","-3.005575180053711",,"-2.9566903114318848",,,,
"07-04-2022 03:00:51 AM","-3.006690263748169",,"-2.9566903114318848",,,,
"07-04-2022 03:15:52 AM","-3.006690263748169",,"-2.9578051567077637",,,,
"07-04-2022 03:15:52 AM","-3.007805109024048",,"-2.9578051567077637",,,,
"07-04-2022 03:30:53 AM","-3.007805109024048",,"-2.9589202404022217",,,,
"07-04-2022 03:30:53 AM","-3.008920192718506",,"-2.9589202404022217",,,,
"07-04-2022 03:45:54 AM","-3.008920192718506",,"-2.9578051567077637",,,,
"07-04-2022 03:45:54 AM","-3.007805109024048",,"-2.9578051567077637",,,,
"07-04-2022 04:00:54 AM","-3.007805109024048",,"-2.9589202404022217",,,,
"07-04-2022 04:00:54 AM","-3.008920192718506",,"-2.9589202404022217",,,,
"07-04-2022 04:15:54 AM","-3.008920192718506",,"-2.9589202404022217",,,,
"07-04-2022 04:15:54 AM","-3.008920192718506",,"-2.9589202404022217",,,,
"07-04-2022 04:30:54 AM","-3.008920192718506",,"-2.9555752277374268",,,,
"07-04-2022 04:30:54 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-04-2022 04:45:55 AM","-3.005575180053711",,"-2.9589202404022217",,,,
"07-04-2022 04:45:55 AM","-3.008920192718506",,"-2.9589202404022217",,,,
"07-04-2022 05:00:55 AM","-3.008920192718506",,"-2.9578051567077637",,,,
"07-04-2022 05:00:55 AM","-3.007805109024048",,"-2.9578051567077637",,,,
"07-04-2022 05:15:55 AM","-3.007805109024048",,"-2.9555752277374268",,,,
"07-04-2022 05:15:55 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-04-2022 05:30:56 AM","-3.005575180053711",,"-2.9566903114318848",,,,
"07-04-2022 05:30:56 AM","-3.006690263748169",,"-2.9566903114318848",,,,
"07-04-2022 05:45:56 AM","-3.006690263748169",,"-2.9555752277374268",,,,
"07-04-2022 05:45:56 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-04-2022 06:00:57 AM","-3.005575180053711",,"-2.9566903114318848",,,,
"07-04-2022 06:00:57 AM","-3.006690263748169",,"-2.9566903114318848",,,,
"07-04-2022 06:15:57 AM","-3.006690263748169",,"-2.9555752277374268",,,,
"07-04-2022 06:15:57 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-04-2022 06:30:58 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-04-2022 06:30:58 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-04-2022 06:45:59 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-04-2022 06:45:59 AM","-3.005575180053711",,"-2.9555752277374268",,,,
"07-04-2022 07:00:59 AM","-3.005575180053711",,"-2.9533450603485107",,,,
"07-04-2022 07:00:59 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-04-2022 07:16:00 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-04-2022 07:16:00 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-04-2022 07:31:00 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-04-2022 07:31:00 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-04-2022 07:46:00 AM","-3.003345012664795",,"-2.951115131378174",,,,
"07-04-2022 07:46:00 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-04-2022 08:01:01 AM","-3.001115083694458",,"-2.952230215072632",,,,
"07-04-2022 08:01:01 AM","-3.002230167388916",,"-2.952230215072632",,,,
"07-04-2022 08:16:02 AM","-3.002230167388916",,"-2.950000047683716",,,,
"07-04-2022 08:16:02 AM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 08:31:02 AM","-3.0",,"-2.9533450603485107",,,,
"07-04-2022 08:31:02 AM","-3.003345012664795",,"-2.9533450603485107",,,,
"07-04-2022 08:46:03 AM","-3.003345012664795",,"-2.951115131378174",,,,
"07-04-2022 08:46:03 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-04-2022 09:01:03 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-04-2022 09:01:03 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-04-2022 09:16:04 AM","-3.001115083694458",,"-2.9477698802948",,,,
"07-04-2022 09:16:04 AM","-2.997769832611084",,"-2.9477698802948",,,,
"07-04-2022 09:31:04 AM","-2.997769832611084",,"-2.950000047683716",,,,
"07-04-2022 09:31:04 AM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 09:46:05 AM","-3.0",,"-2.952230215072632",,,,
"07-04-2022 09:46:05 AM","-3.002230167388916",,"-2.952230215072632",,,,
"07-04-2022 10:01:05 AM","-3.002230167388916",,"-2.948884963989258",,,,
"07-04-2022 10:01:05 AM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 10:16:05 AM","-2.998884916305542",,"-2.951115131378174",,,,
"07-04-2022 10:16:05 AM","-3.001115083694458",,"-2.951115131378174",,,,
"07-04-2022 10:31:06 AM","-3.001115083694458",,"-2.9477698802948",,,,
"07-04-2022 10:31:06 AM","-2.997769832611084",,"-2.9477698802948",,,,
"07-04-2022 10:46:07 AM","-2.997769832611084",,"-2.950000047683716",,,,
"07-04-2022 10:46:07 AM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 11:01:07 AM","-3.0",,"-2.946655035018921",,,,
"07-04-2022 11:01:07 AM","-2.996654987335205",,"-2.946655035018921",,,,
"07-04-2022 11:16:08 AM","-2.996654987335205",,"-2.950000047683716",,,,
"07-04-2022 11:16:08 AM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 11:31:08 AM","-3.0",,"-2.948884963989258",,,,
"07-04-2022 11:31:08 AM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 11:46:09 AM","-2.998884916305542",,"-2.950000047683716",,,,
"07-04-2022 11:46:09 AM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 12:01:10 PM","-3.0",,"-2.9477698802948",,,,
"07-04-2022 12:01:10 PM","-2.997769832611084",,"-2.9477698802948",,,,
"07-04-2022 12:16:10 PM","-2.997769832611084",,"-2.948884963989258",,,,
"07-04-2022 12:16:10 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 12:31:10 PM","-2.998884916305542",,"-2.945539951324463",,,,
"07-04-2022 12:31:10 PM","-2.995539903640747",,"-2.945539951324463",,,,
"07-04-2022 12:46:10 PM","-2.995539903640747",,"-2.950000047683716",,,,
"07-04-2022 12:46:10 PM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 01:01:11 PM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 01:01:11 PM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 01:16:11 PM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 01:16:11 PM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 01:31:11 PM","-3.0",,"-2.948884963989258",,,,
"07-04-2022 01:31:11 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 01:46:12 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 01:46:12 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 02:01:12 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 02:01:12 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 02:16:12 PM","-2.998884916305542",,"-2.9477698802948",,,,
"07-04-2022 02:16:12 PM","-2.997769832611084",,"-2.9477698802948",,,,
"07-04-2022 02:31:13 PM","-2.997769832611084",,"-2.948884963989258",,,,
"07-04-2022 02:31:13 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 02:46:14 PM","-2.998884916305542",,"-2.946655035018921",,,,
"07-04-2022 02:46:14 PM","-2.996654987335205",,"-2.946655035018921",,,,
"07-04-2022 03:01:14 PM","-2.996654987335205",,"-2.950000047683716",,,,
"07-04-2022 03:01:14 PM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 03:16:14 PM","-3.0",,"-2.948884963989258",,,,
"07-04-2022 03:16:14 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 03:31:15 PM","-2.998884916305542",,"-2.9477698802948",,,,
"07-04-2022 03:31:15 PM","-2.997769832611084",,"-2.9477698802948",,,,
"07-04-2022 03:46:15 PM","-2.997769832611084",,"-2.951115131378174",,,,
"07-04-2022 03:46:15 PM","-3.001115083694458",,"-2.951115131378174",,,,
"07-04-2022 04:01:16 PM","-3.001115083694458",,"-2.948884963989258",,,,
"07-04-2022 04:01:16 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 04:16:17 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 04:16:17 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 04:31:17 PM","-2.998884916305542",,"-2.9477698802948",,,,
"07-04-2022 04:31:17 PM","-2.997769832611084",,"-2.9477698802948",,,,
"07-04-2022 04:46:17 PM","-2.997769832611084",,"-2.9477698802948",,,,
"07-04-2022 04:46:17 PM","-2.997769832611084",,"-2.9477698802948",,,,
"07-04-2022 05:01:18 PM","-2.997769832611084",,"-2.948884963989258",,,,
"07-04-2022 05:01:18 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 05:16:18 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 05:16:18 PM","-2.998884916305542",,"-2.948884963989258",,,,
"07-04-2022 05:31:19 PM","-2.998884916305542",,"-2.950000047683716",,,,
"07-04-2022 05:31:19 PM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 05:46:19 PM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 05:46:19 PM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 06:01:20 PM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 06:01:20 PM","-3.0",,"-2.950000047683716",,,,
"07-04-2022 06:16:20 PM","-3.0",,"-2.952230215072632",,,,
"07-04-2022 06:16:20 PM","-3.002230167388916",,"-2.952230215072632",,,,
